category,fraction,average_dot_product,variance,second_best_category
Small chimpanzee,0.0018084440425679906,0.3165568,3.228738e-05,Large chimpanzee
Small chimpanzees,6.955554009876887e-05,0.3040939,0.0,Large chimpanzee
Large crab,0.008555331432148571,0.3138268,8.325654e-05,crab
Small crab,0.002086666202963066,0.30936682,6.500085e-05,crab
crab,0.00431244348612367,0.30613258,4.8660462e-05,Large crab
Large crabs,6.955554009876887e-05,0.3060855,0.0,Large crab
Small crabs,6.955554009876887e-05,0.2927015,0.0,crab
Small hyena,0.00612088752869166,0.3175113,7.02793e-05,hyena
hyena,0.007720664950963344,0.31546,7.21184e-05,Small hyena
Large hyena,0.0009737775613827642,0.31543922,4.666192e-05,Small hyena
Small hyenas,6.955554009876887e-05,0.32273754,0.0,Large hyenas
Large cheetah,0.013702441399457466,0.32381126,4.4082022e-05,cheetah
Small cheetah,0.0009042220212839953,0.32525873,3.1572123e-05,Large cheetah
Large wolf,0.007164220630173193,0.30193296,3.0934232e-05,wolf
wolfs,0.005703554288099047,0.30052453,2.6353975e-05,wolf
wolf,0.002086666202963066,0.29890287,3.5452842e-05,wolfs
Large wolfs,6.955554009876887e-05,0.3147504,0.0,wolfs
Large jaguar,0.021770884050914655,0.3198504,5.96214e-05,Large leopard
Large leopard,0.005494887667802741,0.3148082,3.9933602e-05,Large jaguar
Large leopards,6.955554009876887e-05,0.31348684,0.0,Large leopard
leopard,0.00013911108019753774,0.29784286,0.00019316375,Large leopard
Large owl,0.013771996939556235,0.30927315,2.9091883e-05,owl
owl,0.0011824441816790708,0.30820823,4.9990766e-05,Large owl
Large owls,6.955554009876887e-05,0.3415859,0.0,owls
Large gorilla,0.013702441399457466,0.31284764,5.849848e-05,gorilla
gorilla,0.0004868887806913821,0.30884674,1.8145356e-05,Large gorilla
Small gorilla,6.955554009876887e-05,0.3043748,0.0,Large gorilla
chinchilla,0.012728663838074703,0.3283284,0.000101985825,Small chinchilla
Small chinchilla,0.0008346664811852264,0.31331757,0.00012141466,chinchilla
Large chinchilla,0.0013215552618766084,0.33491626,8.7901164e-05,chinchilla
Large chinchillas,0.00013911108019753774,0.32871407,1.5944242e-06,Large chinchilla
grasshopper,0.01293733045837101,0.30377632,8.749193e-05,Small grasshopper
Small grasshoppers,0.000556444320790151,0.30452123,5.0149858e-05,grasshopper
Large grasshopper,0.0004868887806913821,0.30344602,7.055487e-05,grasshopper
Small grasshopper,0.0009737775613827642,0.30356184,8.9968955e-05,grasshopper
Large grasshoppers,6.955554009876887e-05,0.2999288,0.0,Large grasshopper
Large bear,0.013841552479655005,0.30053368,3.161023e-05,bear
bear,0.0011824441816790708,0.2964624,1.699083e-05,Large bear
Large bears,6.955554009876887e-05,0.30158722,0.0,Large bear
sheeps,0.001530221882172915,0.29921114,1.3486905e-05,Large sheeps
Large sheep,0.009737775613827642,0.30633038,7.200922e-05,sheep
sheep,0.001043333101481533,0.29670045,7.828076e-06,Large sheep
Large sheeps,0.002086666202963066,0.298782,3.610452e-05,sheeps
Small sheeps,0.0006259998608889199,0.30072373,2.9365221e-05,Large sheeps
Small sheep,6.955554009876887e-05,0.3079191,0.0,sheep
Large squid,0.010502886554914099,0.2918168,0.0001496195,squid
Small squid,0.002990888224247061,0.29301804,0.0002029053,squid
Small flamingo,0.0013215552618766084,0.31920987,0.00024971837,Large flamingo
squid,0.0003477777004938443,0.27429536,0.0006542325,Large squid
Small snake,0.0002086666202963066,0.2799087,0.0001967599,snake
mongoose,0.0002782221603950755,0.2956323,0.0011011213,Small mongoose
Small dolphin,0.0002782221603950755,0.26930505,0.00016055256,dolphin
Small snail,0.0008346664811852264,0.31764492,0.00013902783,snail
Large lynxs,6.955554009876887e-05,0.24550337,0.0,lynxs
Large squids,6.955554009876887e-05,0.26374376,0.0,squid
Large dolphin,6.955554009876887e-05,0.26406288,0.0,Small dolphin
Large goose,0.010085553314321486,0.31094116,9.641976e-05,Small goose
Small goose,0.005216665507407665,0.30295566,6.994883e-05,goose
Large gooses,0.001112888641580302,0.30214787,4.2699277e-05,Small gooses
goose,0.003616888085135981,0.29923907,6.47765e-05,Small goose
gooses,0.0003477777004938443,0.29319152,7.531047e-05,Large goose
blackbird,6.955554009876887e-05,0.25350842,0.0,Small hawk
Small gooses,0.00013911108019753774,0.30414355,4.7683716e-07,Large gooses
giraffe,0.012659108297975934,0.29927602,2.9155186e-05,Small giraffe
Small giraffe,0.0017388885024692217,0.3065423,4.327774e-05,giraffe
Large giraffe,0.0003477777004938443,0.30428794,1.04010105e-05,giraffe
giraffes,0.0002086666202963066,0.30209985,1.1612971e-05,Large giraffes
Small giraffes,6.955554009876887e-05,0.31012857,0.0,giraffes
Large walrus,0.00862488697224734,0.31805116,0.00012100128,walrus
Large seal,0.005912220908395354,0.30843785,5.6322882e-05,seal
Small walrus,0.000556444320790151,0.30724257,0.00010058284,Large walrus
walrus,0.0004868887806913821,0.31624535,7.806505e-05,Large walrus
Large whale,0.014467552340543924,0.30545288,2.6317743e-05,whale
Large seals,0.0002782221603950755,0.31445742,1.5094876e-05,Large walrus
seal,0.012102663977185783,0.31028378,4.8396232e-05,Small seal
otter,0.015232663281630383,0.31788126,7.355921e-05,Large otter
Large otter,0.0052862210475064335,0.30248967,7.7467215e-05,otter
otters,0.0009737775613827642,0.33097035,0.00012316022,Small otters
Small otter,0.0003477777004938443,0.3055931,0.00027386547,otter
Small otters,6.955554009876887e-05,0.3257653,0.0,otters
Large flamingo,0.0116157751964944,0.32227337,9.351719e-05,Small flamingo
ostrich,0.005564443207901509,0.31195328,6.9344045e-05,Small ostrich
Small ostrich,0.00306044376434583,0.3069313,6.531586e-05,ostrich
Large ostrich,0.0023648883633581416,0.3078456,7.792781e-05,Small ostrich
Large flamingos,0.0026431105237532167,0.31483802,6.88465e-05,Small flamingos
Large bison,0.024900883355359255,0.31090277,3.8573195e-05,Large buffalo
Large buffalo,0.003755999165333519,0.31073612,6.438185e-05,Large bison
buffalo,0.0006955554009876886,0.3033785,4.8178434e-05,Large buffalo
Large buffalos,6.955554009876887e-05,0.30853486,0.0,Large bison
Small hedgehog,0.0028517771440495234,0.32592478,1.6747452e-05,hedgehog
Large hedgehog,0.014537107880642693,0.32380682,3.408587e-05,hedgehog
Small porcupine,0.010363775474716562,0.32310987,8.6528344e-05,Large porcupine
hedgehog,0.0006955554009876886,0.31994122,4.0507315e-05,Small hedgehog
koala,0.008068442651457189,0.3131932,2.824849e-05,Small koala
Small koala,0.00612088752869166,0.3149693,4.13873e-05,koala
koalas,0.0002782221603950755,0.30924278,3.9570034e-05,Large koalas
Large koala,0.000556444320790151,0.3162183,1.4975667e-05,koala
hawk,0.001043333101481533,0.29152676,1.5330315e-05,eagle
Small eagles,6.955554009876887e-05,0.31039476,0.0,Large eagles
snail,0.011963552896988245,0.3163123,6.734493e-05,Large snail
Large snail,0.0016693329623704528,0.3169498,8.096298e-05,snail
Large snails,0.0003477777004938443,0.3077672,1.4322996e-05,snails
snails,0.0002782221603950755,0.3139955,2.9623508e-05,snail
Large blackbird,0.008903109132642415,0.29878756,3.7014484e-05,blackbirds
Small blackbirds,0.0013911108019753773,0.29763332,4.2021275e-05,blackbirds
Large blackbirds,0.0014606663420741461,0.29135376,2.675397e-05,Large blackbird
Small blackbird,6.955554009876887e-05,0.30304042,0.0,Small blackbirds
blackbirds,0.0029213326841482923,0.2932239,1.7438617e-05,Small blackbirds
peacock,0.013632885859358698,0.31807494,6.431463e-05,Large peacocks
Large peacocks,0.0013215552618766084,0.32480752,0.00010853065,peacock
Large peacock,6.955554009876887e-05,0.3078143,0.0,peacock
cat,0.022814217152396187,0.2617225,3.6344296e-05,Small cat
Small cat,0.0034777770049384434,0.2617167,5.502701e-05,cat
Small cats,0.0004173332405926132,0.2833509,4.5190256e-05,cats
lemur,0.01411977464005008,0.31606564,5.097225e-05,Large lemur
Large cat,0.0027822216039507545,0.26398167,4.530549e-05,cat
Small lynx,0.0002782221603950755,0.28764513,0.00021591038,lynx
lynx,0.0012519997217778397,0.29700568,0.000163224,Large lynx
Large cats,0.0002782221603950755,0.2780155,3.3907592e-05,Small cats
Large antelope,0.008555331432148571,0.30783477,2.9447601e-05,Small antelope
Small antelope,0.002990888224247061,0.31406403,3.0173811e-05,Large antelope
Large deer,0.009389997913333796,0.30407068,3.443824e-05,deers
antelope,0.0007651109410864575,0.3069813,2.3202463e-05,Large antelope
Large antelopes,0.002156221743061835,0.3131842,6.4726795e-05,Small antelopes
deers,0.005077554427210127,0.30265024,3.7317408e-05,Large deer
antelopes,0.00013911108019753774,0.31042612,2.7567148e-07,Large antelope
Small antelopes,6.955554009876887e-05,0.3149794,0.0,Large antelopes
iguana,0.005077554427210127,0.30450737,3.706266e-05,Small iguana
Small iguana,0.006259998608889198,0.3048307,3.8719176e-05,iguana
Large iguanas,0.0002782221603950755,0.31432173,9.983033e-05,Small iguanas
Small iguanas,0.0002782221603950755,0.30147752,3.8444996e-06,Small iguana
Large penguin,0.010572442095012867,0.30693892,6.5652945e-05,penguin
Small penguin,0.001112888641580302,0.3146214,9.393692e-05,Large penguin
Large penguins,0.0027822216039507545,0.30764586,5.0604343e-05,Small penguins
penguin,0.0002782221603950755,0.31639302,3.1650066e-05,Large penguin
Small penguins,0.0002086666202963066,0.3048035,5.330642e-05,Large penguins
penguins,6.955554009876887e-05,0.29998448,0.0,Small penguins
Small seal,0.002017110662864297,0.3118792,2.5288811e-05,seal
seals,6.955554009876887e-05,0.31740406,0.0,Small seals
Large lemurs,0.0002086666202963066,0.3109229,4.1594107e-05,Small lemurs
Large lemur,0.0002782221603950755,0.30855244,3.0741096e-05,lemur
Small lemur,0.000556444320790151,0.31147003,8.507073e-05,lemur
Large eagles,6.955554009876887e-05,0.29414737,0.0,Large eagle
deer,0.0008346664811852264,0.30530712,3.707409e-05,deers
Large deers,6.955554009876887e-05,0.291591,0.0,deers
hippopotamuss,0.011963552896988245,0.33300045,7.56175e-05,Large hippopotamuss
Large hippopotamuss,0.0025735549836544483,0.3257757,7.296897e-05,hippopotamuss
Large hippopotamus,0.0002782221603950755,0.30752617,3.338605e-05,Large hippopotamuss
Small hippopotamuss,0.000556444320790151,0.30122945,0.00033114105,Small hippopotamus
flamingo,0.0013215552618766084,0.3195347,4.1855008e-05,Large flamingo
flamingos,0.0002782221603950755,0.31876332,1.8820167e-05,Large flamingos
Small flamingos,0.0007651109410864575,0.31913766,5.838004e-05,Large flamingos
Large snake,0.012659108297975934,0.29781175,4.206647e-05,snake
Large snakes,0.0009042220212839953,0.29527515,2.6060985e-05,Large snake
snake,0.0013215552618766084,0.28893378,6.922922e-05,Large snake
snakes,6.955554009876887e-05,0.27866796,0.0,Large snakes
Small mongoose,0.01286777491827224,0.3107249,7.669604e-05,Large mongoose
Large mongoose,0.0018084440425679906,0.31535885,0.00014220751,Small mongoose
Small kangaroo,0.0004868887806913821,0.31166872,0.00020480156,kangaroo
ferret,0.0032691103846421367,0.3012583,0.00010948993,Small ferret
cow,0.010085553314321486,0.29690096,4.7578484e-05,Large cow
Large cow,0.004242887946024901,0.30481932,8.232867e-05,cow
Large cows,0.0002086666202963066,0.2968247,5.9584778e-05,Large cow
Small cow,0.000556444320790151,0.2981138,4.991889e-05,cow
Small cows,0.00013911108019753774,0.29039705,2.1830201e-06,cows
Small goat,0.0045906656465187455,0.30631766,4.5400677e-05,Large goat
Large goat,0.008555331432148571,0.30628207,5.3832202e-05,Small goat
Large goats,0.0011824441816790708,0.30612078,0.00019447943,Small goats
Small goats,0.0004173332405926132,0.3032281,2.8838715e-05,Large goats
Small panda,0.0033386659247409056,0.3107273,6.340941e-05,panda
Large panda,0.009042220212839952,0.3145427,5.7301153e-05,panda
panda,0.0018084440425679906,0.3048324,5.222284e-05,Large panda
Large pandas,0.0008346664811852264,0.31445754,5.2620966e-05,pandas
Large mole,0.0025039994435556794,0.29671574,5.659792e-05,Small mole
Small moles,0.0006955554009876886,0.29010135,5.8823825e-05,Small mole
Small mole,0.004729776726716283,0.29027826,5.3090207e-05,Large mole
Large moles,0.0027126660638519856,0.29487404,6.273465e-05,Large mole
Large raccoon,0.0007651109410864575,0.31199166,0.00019119003,raccoon
Small bear,0.00013911108019753774,0.27405354,0.00021770597,bear
Small beaver,0.004521110106419976,0.29627562,4.974512e-05,beaver
Small ferret,0.011893997356889476,0.30451316,0.00011820542,ferret
whale,0.000556444320790151,0.2978767,4.94197e-05,Large whale
Large whales,6.955554009876887e-05,0.29712534,0.0,Large whale
donkey,0.011267997496000557,0.2977292,0.00010017113,Small donkey
Small donkey,0.0019475551227655283,0.30623055,7.27347e-05,donkey
Large donkey,0.0017388885024692217,0.305183,7.3213574e-05,donkey
Large jaguars,6.955554009876887e-05,0.33142257,0.0,Large jaguar
Small jaguar,6.955554009876887e-05,0.31488284,0.0,Large jaguar
dolphin,0.014606663420741461,0.3065099,2.4632045e-05,dolphins
dolphins,0.0004173332405926132,0.30765697,5.3554773e-05,dolphin
Large porcupine,0.002086666202963066,0.32464585,0.0001570781,Small porcupine
kangaroo,0.0029213326841482923,0.315412,0.00010082835,Large kangaroo
Large kangaroo,0.0116157751964944,0.32347476,5.174968e-05,kangaroo
kangaroos,6.955554009876887e-05,0.32978278,0.0,kangaroo
Large kangaroos,6.955554009876887e-05,0.32142645,0.0,kangaroos
ferrets,6.955554009876887e-05,0.31541684,0.0,Small ferrets
Large ferret,6.955554009876887e-05,0.30137706,0.0,Small ferret
Large beaver,0.001599777422271684,0.30293724,4.6792236e-05,beaver
beaver,0.0013215552618766084,0.2958948,5.6178946e-05,Small beaver
raccoon,0.013006885998469778,0.3160321,2.858983e-05,Large raccoon
Large beavers,6.955554009876887e-05,0.30692512,0.0,Large beaver
Small raccoon,0.0018779995826667594,0.3161055,4.0690105e-05,raccoon
Large raccoons,0.00013911108019753774,0.28392732,1.4230609e-06,raccoons
butterflys,0.005077554427210127,0.2968938,3.3842374e-05,Large butterflys
butterfly,0.006329554148987967,0.3001094,2.4785053e-05,butterflys
Large butterfly,0.0011824441816790708,0.29740882,1.966252e-05,Large butterflys
Large butterflys,0.0024344439034569105,0.29434475,5.229541e-05,butterflys
Large dog,0.012798219378173471,0.2665564,7.0960625e-05,dog
Small dog,0.005147109967308897,0.26234978,4.2225864e-05,dog
dog,0.012589552757877164,0.25977,4.147693e-05,Large dog
Small wolf,0.0004173332405926132,0.26111326,3.4893554e-05,dog
Large dogs,0.00013911108019753774,0.28564376,0.00022740662,dogs
Large lynx,0.013632885859358698,0.30785742,0.00017110669,lynx
Large elephant,0.007790220491062113,0.3032282,3.494535e-05,elephant
Small elephant,0.004381999026222438,0.305484,4.3460303e-05,elephant
elephant,0.007303331710370731,0.3024662,2.4277824e-05,Large elephant
Large elephants,0.0004868887806913821,0.30291006,3.8989954e-05,elephants
Small elephants,6.955554009876887e-05,0.2979486,0.0,Small elephant
duck,0.008068442651457189,0.2966182,2.5198377e-05,Large duck
Large duck,0.0024344439034569105,0.3017178,2.5749207e-05,duck
Small duck,0.0002086666202963066,0.29539043,1.0420878e-05,duck
bison,0.000556444320790151,0.30245975,1.3388693e-05,Large bison
Small bison,6.955554009876887e-05,0.31203154,0.0,Large bison
Large bee,0.012798219378173471,0.30001247,7.17018e-05,Large bees
bees,0.0013215552618766084,0.28901327,1.1946026e-05,Large bees
bee,0.00013911108019753774,0.29072055,5.8040023e-06,Large bee
Large bees,0.0007651109410864575,0.29452178,3.4727833e-05,bees
cheetah,0.0008346664811852264,0.32358032,2.6136637e-05,Large cheetah
Large cheetahs,6.955554009876887e-05,0.3312171,0.0,Small cheetahs
Small cheetahs,6.955554009876887e-05,0.32280168,0.0,Large cheetahs
